cbg,deg_t0,deg_tD,deg_t1,vulnerability,robustness,drop_depth,recovery_rate,area_loss
482450061001,0.344927536231884,0.18840579710144922,0.0,-0.15652173913043477,-0.18840579710144922,0.15652173913043477,-0.18840579710144922,0.15652173913043477
482450061002,0.3359580052493437,0.24146981627296593,0.0,-0.09448818897637778,-0.24146981627296593,0.09448818897637778,-0.24146981627296593,0.09448818897637778
482450061003,0.11732711732711731,0.2261072261072261,0.26728826728826727,0.1087801087801088,0.041181041181041156,-0.1087801087801088,0.041181041181041156,-0.1087801087801088
482450063001,0.07251908396946583,0.0,0.043256997455470625,-0.07251908396946583,0.043256997455470625,0.07251908396946583,0.043256997455470625,0.07251908396946583
482450063002,0.0,0.21028037383177578,0.27336448598130847,0.21028037383177578,0.06308411214953269,-0.21028037383177578,0.06308411214953269,-0.21028037383177578
482450064001,0.18611793611793592,0.3415233415233412,0.04054054054054035,0.15540540540540526,-0.30098280098280084,-0.15540540540540526,-0.30098280098280084,-0.15540540540540526
482450064002,0.41126760563380316,0.5718309859154926,0.47323943661971857,0.16056338028168948,-0.09859154929577407,-0.16056338028168948,-0.09859154929577407,-0.16056338028168948
482450065001,0.2567901234567902,0.37901234567901243,0.0,0.12222222222222223,-0.37901234567901243,-0.12222222222222223,-0.37901234567901243,-0.12222222222222223
482450065002,0.0,0.2028688524590163,0.13729508196721296,0.2028688524590163,-0.06557377049180335,-0.2028688524590163,-0.06557377049180335,-0.2028688524590163
482450065003,0.5137362637362637,0.28571428571428603,0.1923076923076925,-0.22802197802197766,-0.09340659340659352,0.22802197802197766,-0.09340659340659352,0.22802197802197766
482450065004,0.1804767309875137,0.3132803632236092,0.4676503972758228,0.13280363223609548,0.1543700340522136,-0.13280363223609548,0.1543700340522136,-0.13280363223609548
482450066001,0.1475315729047071,0.09318790662074239,0.08515116724071947,-0.0543436662839647,-0.008036739380022917,0.0543436662839647,-0.008036739380022917,0.0543436662839647
482450066002,0.4845446950710106,0.5329991645781118,0.13283208020050097,0.048454469507101194,-0.40016708437761084,-0.048454469507101194,-0.40016708437761084,-0.048454469507101194
482450066003,0.43130434782608695,0.7356521739130435,0.5281159420289856,0.30434782608695654,-0.2075362318840579,-0.30434782608695654,-0.2075362318840579,-0.30434782608695654
482450067001,0.08348794063079779,0.4032158317872605,0.36363636363636354,0.3197278911564627,-0.03957946815089697,-0.3197278911564627,-0.03957946815089697,-0.3197278911564627
482450067002,0.02785782901056688,0.23342939481268,0.15754082612872233,0.2055715658021131,-0.07588856868395766,-0.2055715658021131,-0.07588856868395766,-0.2055715658021131
482450068001,0.0,0.09640522875816981,0.28104575163398704,0.09640522875816981,0.18464052287581723,-0.09640522875816981,0.18464052287581723,-0.09640522875816981
482450068002,0.16260162601626016,0.40548780487804903,0.3668699186991873,0.24288617886178887,-0.03861788617886175,-0.24288617886178887,-0.03861788617886175,-0.24288617886178887
482450069001,0.4501932159725204,0.4803563761270935,0.5436882782310009,0.0301631601545731,0.06333190210390738,-0.0301631601545731,0.06333190210390738,-0.0301631601545731
482450069002,0.09399773499433772,0.0,0.007927519818799578,-0.09399773499433772,0.007927519818799578,0.09399773499433772,0.007927519818799578,0.09399773499433772
482450069003,0.15890613451589064,0.29342202512934223,0.03917220990391723,0.1345158906134516,-0.254249815225425,-0.1345158906134516,-0.254249815225425,-0.1345158906134516
482450070011,0.31657848324515037,0.313932980599648,0.465608465608466,-0.00264550264550234,0.151675485008818,0.00264550264550234,0.151675485008818,0.00264550264550234
482450070012,0.3220779220779222,0.6822510822510819,0.4545454545454546,0.3601731601731597,-0.2277056277056273,-0.3601731601731597,-0.2277056277056273,-0.3601731601731597
482450070013,0.5842753500927955,0.3426691412181544,0.3914290534840559,-0.24160620887464113,0.048759912265901484,0.24160620887464113,0.048759912265901484,0.24160620887464113
482450070021,0.42955326460481125,0.5046964490263459,0.4817869415807561,0.07514318442153467,-0.02290950744558984,-0.07514318442153467,-0.02290950744558984,-0.07514318442153467
482450070022,0.2988007994670223,0.25949367088607644,0.35143237841439046,-0.03930712858094587,0.09193870752831401,0.03930712858094587,0.09193870752831401,0.03930712858094587
482450071001,0.4461206896551726,0.243534482758621,0.21839080459770122,-0.2025862068965516,-0.02514367816091978,0.2025862068965516,-0.02514367816091978,0.2025862068965516
482450071002,0.19052863436123335,0.03083700440528636,0.2786343612334803,-0.159691629955947,0.24779735682819393,0.159691629955947,0.24779735682819393,0.159691629955947
482450071003,0.36071428571428577,0.3000000000000007,0.1583333333333341,-0.060714285714285054,-0.1416666666666666,0.060714285714285054,-0.1416666666666666,0.060714285714285054
482450101001,0.5876010781671159,0.2560646900269541,0.19946091644204844,-0.33153638814016184,-0.05660377358490565,0.33153638814016184,-0.05660377358490565,0.33153638814016184
482450101002,0.3558504221954164,0.5983112183353436,0.25452352231604336,0.24246079613992721,-0.34378769601930026,-0.24246079613992721,-0.34378769601930026,-0.24246079613992721
482450101003,0.38403041825095063,0.28326996197718635,0.0,-0.10076045627376429,-0.28326996197718635,0.10076045627376429,-0.28326996197718635,0.10076045627376429
482450102001,0.17123287671232879,1.0,0.7351598173515983,0.8287671232876712,-0.2648401826484017,-0.8287671232876712,-0.2648401826484017,-0.8287671232876712
